WORD	NON_ESSENTIAL	Not
Catalyzes the transfer of the CoA moiety from formyl-CoA to oxalate (By similarity)	0	3
MobA MobL family protein	0	3
Hydrolyzes cytidine or uridine to ribose and cytosine or uracil, respectively. Has a clear preference for cytidine over uridine. Strictly specific for ribonucleosides (By similarity)	0	3
ATP-binding protein yghS	0	3
Aconitase C-terminal domain	0	3
Type VI secretion system effector, Hcp1 family	0	3
Domain of unknown function DUF87	0	3
Predicted membrane protein (DUF2254)	0	3
Pfam:YadA	0	3
Putative prophage tail fibre C-terminus	0	3
Outer membrane protein induced after carbon starvation	0	3
Functions as a holding molecular chaperone (holdase) which stabilizes unfolding intermediates and rapidly releases them in an active form once stress has abated. Plays an important role in protecting cells from severe heat shock and starvation, as well as in acid resistance of stationary-phase cells. It catalyzes the conversion of methylglyoxal (MG) to D-lactate in a single glutathione (GSH)-independent step (By similarity)	0	3
oxalyl-CoA decarboxylase	0	3
Mg(2 ) transport ATPase	0	3
immunity protein	0	3
Stage II sporulation protein	0	3
ATPase domain protein	0	3
Symporter	0	3
Inherit from COG: Tape measure protein	0	3
Fic/DOC family	0	3
DinI-like protein in Retron EC67	0	3
Glycosyl transferase family protein	0	2
Pfam:FAE_3-kCoA_syn1	0	2
rhs family	0	2
Transposase IS3 IS911 family protein	0	2
No significant matches	0	2
Inherit from bactNOG: (threonine) efflux protein	0	2
Inherit from bactNOG: tail fiber protein	0	2
repressor protein ci	0	2
Resolvase	0	2
Domain of unknown function (DUF955)	0	2
inner membrane protein YiaW	0	2
Inherit from COG: Repressor	0	2
Inherit from COG: Dynamin family	0	2
P22 coat protein - gene protein 5	0	2
YceI family	0	2
cI repressor	0	2
Silver binding protein	0	2
Protein of unknown function (DUF1525)	0	2
Type III secretion needle MxiH like	0	2
Sucrose-6F-phosphate phosphohydrolase	0	2
LD-carboxypeptidase	0	2
HicB family	0	2
Transporter, hydrophobe amphiphile efflux-1 (HAE1) family	0	2
Inherit from proNOG: tail fiber protein	0	2
Semialdehyde dehydrogenase, dimerisation domain	0	2
TraX protein	0	2
Branched-chain amino acid transport system / permease component	0	2
Bacteriophage CI repressor helix-turn-helix domain	0	2
lipoprotein YafT	0	2
Inherit from COG: filamentous hemagglutinin family outer membrane protein	0	2
type 1 fimbrial protein	0	2
Phosphatidylserine phosphatidylglycerophosphate cardiolipin synthase-like protein	0	2
Inherit from NOG: DNA-binding transcriptional regulator	0	2
Phosphotransferase system lactose cellobiose-specific	0	2
cell division inhibitor protein	0	2
Protein of unknown function, DUF417	0	2
Oxidoreductase molybdopterin binding domain	0	2
Glycosyltransferase	0	2
surface polymer ligase WaaL	0	2
Peptidase M23B	0	2
Haemolysin expression modulating protein	0	2
PerC transcriptional activator	0	2
Bacteriophage, scaffolding protein	0	2
Pfam:GSPII_E	0	2
Cobyrinic acid ac-diamide synthase	0	2
Protein of unknown function (DUF554)	0	2
C4-dicarboxylate transport transcriptional regulatory protein	0	2
GNAT family	0	2
Membrane transport protein	0	2
DNA-invertase from lambdoid prophage	0	2
Inherit from proNOG: ASCH	0	2
Head binding	0	2
Protein of unknown function (DUF3121)	0	2
enoyl-CoA hydratase isomerase	0	2
chromosome partitioning protein	0	2
Adhesin biosynthesis transcription regulatory protein	0	2
Protein of unknown function (DUF2787)	0	2
GlcG protein	0	2
prevent-host-death family	0	2
TRAP dicarboxylate transporter subunit DctP	0	2
Inherit from NOG: Insecticidal toxin complex protein	0	2
pct identical to residues	0	2
Protein of unknown function (DUF3423)	0	2
Inherit from COG: Signal transduction protein with Nacht domain	0	2
Fimbrial subunit type 3	0	2
Phage Terminase	0	2
Type IV secretion-system coupling protein DNA-binding domain	0	2
Inherit from COG: Retrotransposon protein	0	2
Rac prophage	0	2
Inherit from bactNOG: Uncharacterized protein conserved in bacteria (DUF2326)	0	2
abc transporter periplasmic	0	2
Tripartite tricarboxylate transporter TctA family	0	2
PTS transport protein	0	2
fimbrial chaperone	0	2
type IV pilin protein	0	2
Probably a connector protein for RcsB C regulation of biofilm formation, providing additional signal input into the two- component signaling pathway. May serve to stimulate biofilm maturation, probably via the Rcs phosphorelay. Mild overexpression at 16 degrees Celsius increases the production of colanic acid, an exopolysaccharide and matrix component, and reduces adhesive curli fimbriae expression. Both of these effects require RcsB	0	2
Repressor protein	0	2
Pfam:UPF0157	0	2
Protein of unknown function (DUF3164)	0	2
copper resistance protein D	0	2
spore coat U domain protein	0	2
Oligogalacturonate-specific porin protein (KdgM)	0	1
TrbM	0	1
toxin coregulated pilus biosynthesis protein	0	1
Fatty acid desaturase	0	1
Asp Glu hydantoin racemase	0	1
ParB-like nuclease domain	0	1
Translocated intimin receptor Tir	0	1
PGAM	0	1
Uncharacterized protein conserved in bacteria (DUF2255)	0	1
Toxin coregulated pilin	0	1
FaeA-like protein	0	1
Inherit from proNOG: Lipopolysaccharide biosynthesis protein-like protein	0	1
Gene 25-like lysozyme	0	1
5-methylcytosine-specific restriction enzyme	0	1
Bacterial regulatory proteins, luxR family	0	1
type III restriction enzyme, res subunit	0	1
pili assembly chaperone	0	1
amidohydrolase 2	0	1
CPS-53 (KpLE1) prophage	0	1
Uncharacterized protein conserved in bacteria (DUF2077)	0	1
Repressor	0	1
PemK-like protein	0	1
Pfam:KWG	0	1
Prophage CP4-57 regulatory protein (AlpA)	0	1
Inherit from proNOG: glyoxalase bleomycin resistance protein dioxygenase	0	1
YheO-like PAS domain	0	1
DNA transposition protein	0	1
flp operon protein D	0	1
conjugal transfer fertility inhibition protein	0	1
involved in lipopolysaccharide biosynthesis	0	1
Toxic component of a toxin-antitoxin (TA) module. An mRNA interferase which has been reported to be translation- independent (PubMed 19690171, PubMed 19943910) and translation- dependent (PubMed 20041169). Cleavage has been reported to occur on either side of G in the sequence GCU (PubMed 19690171) but also after C in GC(A U) sequences (PubMed 19943910). There are only 14 genes in E.coli W3110 (and probably also MG1655) that do not have a GCU sequence and thus are resistant to the mRNA interferase activity. Overexpression causes cessation of cell growth and inhibits cell proliferation via inhibition of translation as well as increasing persister cell formation	0	1
secretion	0	1
Secretion system effector C (SseC) like family	0	1
this blockage is overcome by subsequent expression of antitoxin YafN. Overexpression causes cleavage of a number of mRNAs in a ribosome-dependent fashion. YafO binding to the 50S ribosomal subunit in the translation complex induces mRNA cleavage 3' to the region protected by the ribosome	0	1
P63C domain	0	1
N-acetyltransferase activity	0	1
Probably interacts with GlcNAc residues. May promote attachment to both epithelial cell surfaces and chitin (By similarity)	0	1
Fimbrial biogenesis outer membrane usher protein	0	1
signal transduction protein with Nacht domain	0	1
PTS system fructose-specific IIA component	0	1
Acetoacetyl-CoA reductase	0	1
capsular polysaccharide phosphotransferase	0	1
Part of the elfADCG-ycbUVF fimbrial operon, which promotes adhesion of bacteria to different abiotic surfaces. ElfA is the major fimbrial subunit produced by this operon	0	1
EspA-like secreted protein	0	1
inner membrane protein ynji	0	1
oligosaccharide H symporter	0	1
Protein of unknown function (DUF2726)	0	1
YCII-related domain	0	1
Inherit from proNOG: Plasma membrane H -transporting two-sector ATPase	0	1
Inherit from proNOG: Fimbrial protein	0	1
Peptidoglycan-binding LysM	0	1
Enterobacterial EspB protein	0	1
HDc	0	1
Inherit from proNOG: Integrase	0	1
Flp pilus assembly protein TadB	0	1
merR family transcriptional Regulator	0	1
Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	0	1
Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	0	1
Major fimbrial subunit	0	1
Protein of unknown function (DUF1436)	0	1
AIPR protein	0	1
Protein of unknown function (DUF1353)	0	1
Protein of unknown function (DUF1039)	0	1
Protein of unknown function (DUF1289)	0	1
Inherit from proNOG: Bacteriophage protein	0	1
Phosphotransferase system, EIIC	0	1
DnaJ domain	0	1
Phage regulatory protein Rha (Phage_pRha)	0	1
Pfam:DUF638	0	1
Protein of unknown function (DUF1524)	0	1
Uncharacterized protein conserved in bacteria (DUF2186)	0	1
acyltransferase 3	0	1
parA family	0	1
Pfam:DspF	0	1
Inherit from COG: conserved protein	0	1
Zinc metalloproteinase Mpr protein	0	1
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0	1
Inherit from COG: TadE family	0	1
Inherit from proNOG: transposase	0	1
Interacts with a short DNA sequence about one-quarter of the way into the major capsid protein gene 23 of T4, and the inhibition occurs when this late gene of the virus is expressed	0	1
AAA ATPase central	0	1
Inherit from bactNOG: Cupin 2, conserved barrel domain protein	0	1
IncF plasmid conjugative transfer protein TraG	0	1
Regulator of chromosome condensation	0	1
Domain of unknown function (DUF1832)	0	1
cs1 type fimbrial major subunit	0	1
Inherit from bactNOG: EA59 protein	0	1
Pfam:UPF0153	0	1
helicase	0	1
HNS	0	1
Pfam:Transposase_7	0	1
Tellurite resistance protein TehB	0	1
Domain of unknown function (DUF305)	0	1
Inherit from proNOG: exonuclease VIII	0	1
Subtilase family	0	1
restriction alleviation and modification enhancement	0	1
Bacterial type II and III secretion system protein	0	1
Inherit from bactNOG: Capsular polysaccharide biosynthesis protein	0	1
toxin, subunit	0	1
repressor	0	1
Protein of unknown function (DUF2569)	0	1
Rz1-like lipoprotein, Qin prophage	0	1
Protein of unknown function (DUF3757)	0	1
UreA transporter	0	1
30S ribosomal subunit S22	0	1
toxin co-regulated pilus biosynthesis outer membrane protein C	0	1
glycosyl transferase, family 9	0	1
type II secretion system protein E	0	1
Antitoxin of the YafO-YafN toxin-antitoxin system	0	1
No database matches. Contains N-terminal signal sequence	0	1
aggregative fimbriae synthesis protein	0	1
Inherit from bactNOG: Leucine Rich repeat	0	1
Toxin co-regulated pilus biosynthesis protein E	0	1
methyl-accepting chemotaxis protein	0	1
group 1 glycosyl transferase	0	1
DNA sulfur modification protein DndD	0	1
Inherit from bactNOG: DNA relaxase nickase, TraS VirD2-like	0	1
Inherit from proNOG: KAP P-loop	0	1
Morn repeat-containing protein	0	1
Inherit from proNOG: PAAR repeat-containing protein	0	1
small GTP-binding protein	0	1
PP2Cc	0	1
Uncharacterized protein conserved in bacteria (DUF2057)	0	1
Involved in induction of the so-called NTR enzymes in response to nitrogen deprivation, as well as in glutamate biosynthesis. May mediate the glutamate-dependent repression of the GLT operon	0	1
Protein of unknown function, DUF596	0	1
nuclease	0	1
antirepressor	0	1
Cache domain	0	1
ImpA domain protein	0	1
luxR-family regulatory protein	0	1
RHS repeat-associated core domain	0	1
CrcB-like protein	0	1
Tight adherence protein	0	1
Transcription inhibitory protein for the torCAD operon. Also acts as an excisionase and plays an essential role in the defective prophage CPS53 excision	0	1
